Date,STI,Hang_Seng,KOSPI,Nikkei_225,SP500,Shanghai_Composite
2011-10-11,2693.05,18141.59,1795.02,8773.68,1195.54,2348.52
2011-10-12,2737.75,18329.46,1809.5,8738.9,1207.25,2420.0
2011-10-13,2733.97,18757.81,1823.1,8823.25,1203.66,2438.79
2011-10-14,2744.17,18501.79,1835.4,8747.96,1224.58,2431.38
2011-10-17,2778.97,18873.99,1865.18,8879.6,1200.86,2440.4
2011-10-18,2724.69,18076.46,1838.9,8741.91,1225.38,2383.49
2011-10-19,2720.21,18309.22,1855.92,8772.54,1209.88,2377.51
2011-10-20,2694.01,17983.1,1805.09,8682.15,1215.39,2331.37
2011-10-21,2712.41,18025.72,1838.38,8678.89,1238.25,2317.27
2011-10-24,2760.95,18771.82,1898.32,8843.98,1254.19,2370.33
2011-10-25,2769.94,18968.2,1888.65,8762.31,1229.05,2409.67
2011-10-27,2847.57,19688.7,1922.04,8926.54,1284.59,2435.61
2011-10-28,2905.72,20019.24,1929.48,9050.47,1285.09,2473.41
2011-10-31,2855.77,19864.87,1909.03,8988.39,1253.3,2468.25
2011-11-01,2789.35,19369.96,1909.63,8835.52,1218.28,2470.02
2011-11-02,2834.75,19733.71,1898.01,8640.42,1237.9,2504.11
2011-11-04,2848.24,19842.79,1928.41,8801.4,1253.23,2528.29
2011-11-08,2866.52,19678.47,1903.14,8655.51,1275.92,2503.84
2011-11-09,2858.66,20014.43,1907.53,8755.44,1229.1,2524.92
2011-11-10,2786.9,18963.89,1813.25,8500.8,1239.7,2479.54
2011-11-11,2790.94,19137.17,1863.45,8514.47,1263.85,2481.08
2011-11-14,2830.33,19508.18,1902.81,8603.7,1251.78,2528.71
2011-11-15,2811.58,19348.44,1886.12,8541.93,1257.81,2529.76
2011-11-16,2807.44,18960.9,1856.07,8463.16,1236.91,2466.96
2011-11-17,2778.25,18817.47,1876.67,8479.63,1216.13,2463.05
2011-11-18,2730.34,18491.23,1839.17,8374.91,1215.65,2416.56
2011-11-21,2697.98,18225.85,1820.03,8348.27,1192.98,2415.13
2011-11-22,2717.2,18251.59,1826.28,8314.74,1188.04,2412.62
2011-11-25,2643.93,17689.48,1776.4,8160.01,1158.67,2380.22
2011-11-28,2694.43,18037.81,1815.28,8287.49,1192.55,2383.03
2011-11-29,2688.1,18256.2,1856.52,8477.82,1195.19,2412.39
2011-11-30,2702.46,17989.35,1847.51,8434.61,1246.96,2333.41
2011-12-01,2761.88,19002.26,1916.18,8597.38,1244.58,2386.86
2011-12-02,2773.36,19040.39,1916.04,8643.75,1244.28,2360.66
2011-12-05,2766.46,19179.69,1922.9,8695.98,1257.08,2333.23
2011-12-06,2749.24,18942.23,1902.82,8575.16,1258.47,2325.91
2011-12-07,2782.55,19240.58,1919.42,8722.17,1261.01,2332.73
2011-12-08,2728.31,19107.81,1912.39,8664.58,1234.35,2329.82
2011-12-09,2694.6,18586.23,1874.75,8536.46,1255.19,2315.27
2011-12-12,2701.72,18575.66,1899.76,8653.82,1236.47,2291.54
2011-12-13,2685.74,18447.17,1864.06,8552.81,1225.73,2248.59
2011-12-14,2672.39,18354.43,1857.75,8519.13,1211.82,2228.52
2011-12-15,2635.25,18026.84,1819.11,8377.37,1215.75,2180.9
2011-12-16,2659.22,18285.39,1839.96,8401.72,1219.66,2224.84
2011-12-19,2618.09,18070.21,1776.93,8296.12,1205.35,2218.24
2011-12-20,2614.45,18080.2,1793.06,8336.48,1241.3,2215.93
2011-12-21,2673.32,18416.45,1848.41,8459.98,1243.72,2191.15
2011-12-22,2664.8,18378.23,1847.49,8395.16,1254.0,2186.3
2011-12-28,2666.25,18518.67,1825.12,8423.62,1249.64,2170.01
2011-12-29,2672.78,18397.92,1825.74,8398.89,1263.02,2173.56
2012-01-04,2711.02,18727.31,1866.22,8560.11,1277.3,2169.39
2012-01-05,2713.02,18813.41,1863.74,8488.71,1281.06,2148.45
2012-01-06,2715.59,18593.06,1843.14,8390.35,1277.81,2163.4
2012-01-10,2719.83,19004.28,1853.22,8422.26,1292.08,2285.74
2012-01-11,2747.13,19151.94,1845.55,8447.88,1292.48,2276.05
2012-01-12,2743.66,19095.38,1864.57,8385.59,1295.5,2275.01
2012-01-13,2791.54,19204.42,1875.68,8500.02,1289.09,2244.58
2012-01-17,2815.85,19627.75,1892.74,8466.4,1293.67,2298.38
2012-01-18,2795.4,19686.92,1892.39,8550.58,1308.04,2266.38
2012-01-19,2811.2,19942.95,1914.97,8639.68,1314.5,2296.07
2012-01-20,2849.38,20110.37,1949.89,8766.36,1315.38,2319.12
2012-01-30,2888.29,20160.41,1940.55,8793.05,1313.01,2285.04
2012-01-31,2906.69,20390.49,1955.79,8802.51,1312.41,2292.61
2012-02-01,2904.76,20333.37,1959.24,8809.79,1324.09,2268.08
2012-02-02,2901.04,20739.45,1984.3,8876.82,1325.54,2312.56
2012-02-03,2917.95,20756.98,1972.34,8831.93,1344.9,2330.41
2012-02-06,2940.1,20709.94,1973.13,8929.2,1344.33,2331.14
